"","TP_SEXO","ST_CONCLUSAO","TP_ESCOLA","IN_TP_ENSINO","TP_COR_RACA","IN_BAIXA_VISAO","IN_CEGUEIRA","IN_SURDEZ","IN_DEFICIENCIA_AUDITIVA","IN_SURDO_CEGUEIRA","IN_DEFICIENCIA_FISICA","IN_DEFICIENCIA_MENTAL","IN_DEFICIT_ATENCAO","IN_DISLEXIA","IN_AUTISMO","ID_DEPENDENCIA_ADM","ID_LOCALIZACAO","NU_NOTA_REDACAO"
"249",0,0,0,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.863636363636364
"250",0,0.666666666666667,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.454545454545455
"251",1,0,0,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.409090909090909
"252",0,0,0,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.431818181818182
"253",1,0,0,0.333333333333333,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
"254",0,0.333333333333333,0.5,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.818181818181818
"255",0,0.333333333333333,0.5,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.772727272727273
"256",1,0,0,0.333333333333333,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
"257",0,0.666666666666667,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.545454545454545
"258",0,0.333333333333333,0.5,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.522727272727273
"259",0,0,0,0.333333333333333,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.431818181818182
"260",1,0.333333333333333,1,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,1,0.5,0.727272727272727
"261",0,0,0,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0
"262",1,0,0,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.431818181818182
"263",1,0,0,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
"264",0,0.333333333333333,1,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,1,0.5,0.5
"265",1,0.333333333333333,1,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,1,0.5,0.840909090909091
"266",1,0.333333333333333,1,0.666666666666667,0.2,0,0,0,0,0,0,0,0,0,0,1,0.5,0.477272727272727
"267",0,1,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.318181818181818
"268",1,0.333333333333333,0.5,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.318181818181818
"269",1,0,0,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.681818181818182
"270",0,0,0,0.666666666666667,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.386363636363636
"271",1,0.666666666666667,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.818181818181818
"272",1,0.333333333333333,0.5,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0
"273",0,0.333333333333333,0.5,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.386363636363636
"274",1,0.333333333333333,0.5,0.666666666666667,0.2,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0
"275",1,0,0,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.431818181818182
"276",0,0,0,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.75
"277",0,1,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
"278",0,0,0,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.272727272727273
"279",1,0,0,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0
"280",1,0.333333333333333,0.5,0.333333333333333,0.4,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.613636363636364
"281",0,0,0,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
"282",1,0.666666666666667,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.454545454545455
"283",0,0,0,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0
"284",1,0,0,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
"285",0,0,0,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.590909090909091
"286",1,0.666666666666667,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.840909090909091
"287",1,0,0,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.840909090909091
"288",1,0.333333333333333,0.5,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.431818181818182
"289",1,0,0,0.333333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"290",0,0.333333333333333,1,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,1,0.5,0.772727272727273
"291",1,0.333333333333333,0.5,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0
"292",0,0,0,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.454545454545455
"293",0,0,0,0.666666666666667,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
"294",1,0.333333333333333,0.5,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5
"295",1,0,0,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0
"296",1,0,0,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.590909090909091
"297",1,0.333333333333333,0.5,0.333333333333333,0.4,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.681818181818182
"298",0,0,0,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.318181818181818
"299",0,0,0,0.333333333333333,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.272727272727273
"300",1,0.333333333333333,0.5,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.409090909090909
"301",1,0,0,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
"302",0,0,0,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.909090909090909
"303",1,0,0,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
"304",1,0,0,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.318181818181818
"305",0,0,0,0.333333333333333,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.613636363636364
"306",1,0,0,0.333333333333333,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
"307",1,0,0,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.772727272727273
"308",0,0,0,0.333333333333333,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.454545454545455
"309",0,0,0,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.863636363636364
"310",0,0,0,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0
"311",0,0,0,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
"312",1,0,0,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
"313",1,0,0,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0
"314",0,0,0,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.409090909090909
"315",0,0.333333333333333,0.5,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.25
"316",1,0,0,0.666666666666667,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.545454545454545
"317",1,0,0,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.590909090909091
"318",1,0.666666666666667,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
"319",0,0,0,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.431818181818182
"320",0,0.333333333333333,1,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,1,0.5,0.704545454545455
"321",0,0,0,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.477272727272727
"322",1,1,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
"323",0,0.333333333333333,0.5,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.681818181818182
"324",1,0.333333333333333,0.5,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.977272727272727
"325",0,0,0,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0
"326",1,0.333333333333333,0.5,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.590909090909091
"327",0,0,0,0.333333333333333,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.590909090909091
"328",1,0.666666666666667,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
"329",0,0.333333333333333,1,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,1,0.5,0.909090909090909
"330",1,0,0,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.5
"331",1,0,0,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0
"332",0,0.333333333333333,0.5,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.340909090909091
"333",0,0,0,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.318181818181818
"334",1,0,0,0.333333333333333,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.636363636363636
"335",1,0.666666666666667,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.477272727272727
"336",1,0,0,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.75
"337",1,0.333333333333333,0.5,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0
"338",1,0,0,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0
"339",0,0,0,0.333333333333333,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.477272727272727
"340",1,0,0,0.666666666666667,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
"341",1,0.666666666666667,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
"342",1,0,0,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.340909090909091
"343",0,0,0,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.522727272727273
"344",0,0,0,0.666666666666667,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0
"345",1,0.333333333333333,0.5,0.333333333333333,0.4,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.340909090909091
"346",1,0.333333333333333,0.5,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.522727272727273
"347",1,0,0,0.666666666666667,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.318181818181818
"348",1,0.333333333333333,1,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,1,0.5,0.590909090909091
"349",1,0,0,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0
"350",0,0,0,0.333333333333333,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.431818181818182
"351",1,0.666666666666667,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0
"352",1,0.333333333333333,0.5,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.363636363636364
"353",1,0,0,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0
"354",1,0,0,0.666666666666667,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
"355",1,0,0,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0
"356",0,1,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
"357",1,0,0,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.590909090909091
"358",1,0,0,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.545454545454545
"359",1,0.666666666666667,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.568181818181818
"360",1,0,0,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
"361",0,1,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.727272727272727
"362",0,0.333333333333333,0.5,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.159090909090909
"363",1,0.333333333333333,0.5,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.454545454545455
"364",1,0,0,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.909090909090909
"365",1,0,0,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.886363636363636
"366",0,0,0,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
"367",1,1,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.227272727272727
"368",1,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"369",0,0,0,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.454545454545455
"370",1,0,0,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.818181818181818
"371",0,0,0,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0
"372",1,0,0,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
"373",1,0.333333333333333,0.5,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.522727272727273
"374",1,0,0,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.545454545454545
"375",1,0,0,0.333333333333333,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
"376",1,0,0,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.613636363636364
"377",1,0,0,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.886363636363636
"378",0,0,0,0.333333333333333,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
"379",1,0.666666666666667,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0
"380",1,0,0,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0
"381",1,0.333333333333333,0.5,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.818181818181818
"382",0,0,0,0.333333333333333,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
"383",0,0.333333333333333,0.5,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.409090909090909
"384",0,0.333333333333333,1,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,1,0.5,0.727272727272727
"385",0,0,0,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.568181818181818
"386",0,0,0,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
"387",0,0.333333333333333,0.5,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.340909090909091
"388",0,0,0,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.590909090909091
"389",1,0.333333333333333,0.5,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.409090909090909
"390",1,0,0,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
"391",1,0.666666666666667,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.75
"392",1,0.333333333333333,0.5,0.333333333333333,0.4,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.363636363636364
"393",1,0.333333333333333,0.5,0.333333333333333,1,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.295454545454545
"394",0,0,0,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.545454545454545
"395",1,0,0,0.333333333333333,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0.681818181818182
"396",1,0,0,0.666666666666667,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
"397",1,0.333333333333333,0.5,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0.25,0.5,0.818181818181818
"398",1,0,0,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
"399",0,0.333333333333333,0.5,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0
"400",1,0.666666666666667,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.522727272727273
"401",0,0,0,0.666666666666667,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
"402",0,0,0,0.666666666666667,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
"403",1,0,0,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.590909090909091
"404",0,0,0,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.681818181818182
"405",1,1,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
"406",0,0,0,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.75
"407",0,0,0,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.590909090909091
"408",1,0.333333333333333,0.5,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.340909090909091
"409",1,0,0,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.681818181818182
"410",0,0,0,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.909090909090909
"411",0,0,0,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.522727272727273
"412",1,0,0,0.333333333333333,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
"413",1,0,0,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.818181818181818
"414",0,0,0,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.772727272727273
"415",1,0,0,0.666666666666667,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0
"416",0,0,0,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.545454545454545
"417",1,0.333333333333333,0.5,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.931818181818182
"418",1,0.333333333333333,0.5,0.333333333333333,0.8,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.454545454545455
"419",1,0.333333333333333,1,0.666666666666667,0.4,0,0,0,0,0,0,0,0,0,0,1,0.5,0.5
"420",1,0,0,0.333333333333333,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.613636363636364
"421",0,0,0,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
"422",1,0.333333333333333,1,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,1,0.5,0.545454545454545
"423",0,0,0,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.704545454545455
"424",0,0,0,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0
"425",1,0,0,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
"426",1,0.333333333333333,0.5,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0
"427",0,0,0,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0
"428",0,0.333333333333333,0.5,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.522727272727273
"429",0,0.333333333333333,0.5,0.666666666666667,0.6,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0
"430",0,0.333333333333333,0.5,0.333333333333333,0.4,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.409090909090909
"431",1,0.333333333333333,0.5,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0.5,1,0.340909090909091
"432",0,0.666666666666667,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.454545454545455
"433",1,0,0,0.333333333333333,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.409090909090909
"434",0,0,0,0.333333333333333,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
"435",1,0,0,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.409090909090909
"436",0,0,0,0.333333333333333,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.863636363636364
"437",0,0,0,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.659090909090909
"438",0,0,0,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0
"439",1,0,0,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0
"440",0,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.909090909090909
"441",1,0.333333333333333,1,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,1,0.5,0.818181818181818
"442",1,0,0,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.340909090909091
"443",0,0.333333333333333,0.5,0.666666666666667,0.2,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.318181818181818
"444",1,0.333333333333333,0.5,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.227272727272727
"445",1,0.333333333333333,1,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,1,0.5,0.840909090909091
"446",0,0.666666666666667,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.636363636363636
"447",1,0,0,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.818181818181818
"448",1,0.666666666666667,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0
"449",1,0.666666666666667,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.431818181818182
"450",1,0,0,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.613636363636364
"451",0,0,0,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.840909090909091
"452",0,0,0,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.409090909090909
"453",0,1,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
"454",1,0,0,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.590909090909091
"455",1,0.333333333333333,0.5,0.666666666666667,0.2,0,0,0,0,0,0,0,0,0,0,0.5,1,0
"456",0,0,0,0.666666666666667,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.522727272727273
"457",0,0.666666666666667,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
"458",1,0,0,0.333333333333333,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0
"459",1,1,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
"460",1,0.333333333333333,1,0.333333333333333,0.8,0,0,0,0,0,0,0,0,0,0,1,0.5,0.909090909090909
"461",1,0,0,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0
"462",1,0.333333333333333,0.5,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.454545454545455
"463",0,0,0,0.666666666666667,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.681818181818182
"464",0,0,0,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.659090909090909
"465",1,0.333333333333333,0.5,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.409090909090909
"466",0,0.333333333333333,0.5,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.75
"467",1,0.333333333333333,0.5,0.666666666666667,0.6,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.568181818181818
"468",0,0,0,0.333333333333333,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
"469",1,0,0,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.636363636363636
"470",1,1,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.363636363636364
"471",1,0.333333333333333,0.5,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.522727272727273
"472",1,0,0,0.333333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.590909090909091
"473",1,0,0,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.568181818181818
"474",1,0,0,0.333333333333333,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
"475",1,0,0,0.333333333333333,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
"476",1,0.333333333333333,0.5,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0
"477",0,0.333333333333333,0.5,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.772727272727273
"478",0,0,0,0.666666666666667,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
"479",0,0,0,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.522727272727273
"480",0,0.333333333333333,0.5,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.522727272727273
"481",1,0.333333333333333,0.5,0.333333333333333,0.4,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.159090909090909
"482",1,0.333333333333333,1,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,1,0.5,0.931818181818182
"483",1,0,0,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
"484",1,0.666666666666667,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.772727272727273
"485",0,0.666666666666667,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
"486",0,0,0,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.340909090909091
"487",1,1,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0
"488",1,0,0,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.431818181818182
"489",0,0.333333333333333,0.5,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.659090909090909
"490",0,0.333333333333333,0.5,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.681818181818182
"491",1,0,0,0.666666666666667,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.477272727272727
"492",1,0,0,0.333333333333333,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
"493",0,1,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
"494",1,0.333333333333333,0.5,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.409090909090909
"495",1,0.666666666666667,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.727272727272727
"496",0,0,0,0.666666666666667,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.659090909090909
"497",0,0,0,0.666666666666667,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.5
"498",1,0,0,0.333333333333333,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
"499",1,0.333333333333333,0.5,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0
"500",1,0,0,0.333333333333333,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
"501",0,1,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.704545454545455
"502",1,0,0,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.340909090909091
"503",0,0,0,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.704545454545455
"504",1,0,0,0.333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.363636363636364
